id;warehouse_id;city_id;street;house
2016;2016;389;ул. Пушкина;71/1
2025;2025;328;пр-т Ленина;37/73
2026;2026;17;ул. Бурнаковская;51а
2046;2046;1221;ул. Партизанская;7
2053;2053;179;ул. Багратиона;2
2060;2060;424;ул. Покрышкина;02.фев
2061;2061;188;ул. Водопроводная;22
2065;2065;87;ул.  Недорубова;15
2079;2079;174;ПР. 1-Й ДЗЕРЖИНСКОГО;32
2086;2086;557;ул. Кузнецкий мост;60
2097;2097;82;Мичуринский проспект, Олимпийская деревня;4к2
2100;2100;384;ул. Володарского;83/2
2103;2103;82;ул. Братиславская;5
2108;2108;169;пр-кт Чкаловский;60
2124;2124;371;ул. Горького;64
2129;2129;82;ул. Лескова;30
2143;2143;470;ул. Борцов Революции;191Г
2148;2148;1493;ул. Центральная;145/1
2149;2149;251;ул. Могэс;5А, стр1
2152;2152;570;ул. Бориса Богаткова;190
2153;2153;14;ул. Цвиллинга;32
2165;2165;407;ул. Максима Горького;154
2175;2175;623;пер. 1-й Рупасовский;19А
2179;2179;1040;ул. Ротмистрова;13
2191;2191;128;пр-т. Шахтеров;29
2210;2210;444;ул. Николая Островского;57
2212;2212;82;ул. Азовская;35к3 подъезд 8
2222;2222;606;ул. Советская;83
2234;2234;179;Ул.21-я Амурская;12
2236;2236;1830;ул. Абая;31
2238;2238;502;ул. Ленинградская;21А
2242;2242;190;проспект Ленина;60
2247;2247;1180;ул. Екатерининская;17
2250;2250;480;ул. Ленинградская;16
2260;2260;702;бульвар 100 Йыл;30
2264;2264;1821;ул. Горпищенко;127
2271;2271;505;ул. Ахунская;21
2278;2278;82;ш. Алтуфьевское;64
2291;2291;82;1-й Нагатинский пр.;11к2
2300;2300;388;ул. Весенняя;15Г
2301;2301;169;пер. Апраксин;15
2310;2310;424;ул. Гидростроителей;65
2311;2311;99;ул. Журбы;19
2329;2329;1805;ул. Чайковского;6
2332;2332;378;проспект Кирова;16
2344;2344;323;ул. Герцена;1
2353;2353;570;ул. Троллейная;23
2362;2362;347;Ул. Революции 1905 года;33/2
2366;2366;943;ул. Шевченко;118
2368;2368;82;ул. Харьковская;2
2373;2373;579;ул. Мира;79
2380;2380;1375;ул. Рябиновая;5
2382;2382;82;ул. Люблинская;9
2383;2383;1611;ул. Кадырова;87А
2394;2394;82;ул. Комдива Орлова;4
2400;2400;122;ул. Ветеранов;2
2401;2401;206;ул. Осипенко;5
2420;2420;410;пр-т. Свердловский;62
2433;2433;677;ул. Соболя;44
2437;2437;410;пр-т Свердловский;28
2439;2439;64;ул. Пролетарская;105
2441;2441;570;ул. Немировича-Данченко;122
2445;2445;506;переулок Сальский;28в
2455;2455;570;ул.Галущака;4
2465;2465;909;ул. 9-го Января;53
2471;2471;1098;ул. кольцово;18А
2473;2473;347;ул. Остужева;3
2489;2489;776;ул. Саратовская;1
2510;2510;506;ул.2-ая Краснодарская;135а
2521;2521;178;ул. Энгельса;11
2541;2541;943;ул. Ахметова;51
2554;2554;82;ул. Тимуровская;5
2557;2557;140;ул. Белинского;2А
2569;2569;504;пр-т 70 лет Октября;77А
2574;2574;949;КРАСНОАРМЕЙСКАЯ УЛ;61
2580;2580;1154;НОВОЕ ШОССЕ;2
2581;2581;384;ул. Калинина;38
2588;2588;179;ул. Заозерная;28
2590;2590;92;ул. Брусилова;13
2600;2600;506;ул. Малиновского;5А
2605;2605;512;ул. Пушкина;157, пом. 10
2609;2609;1126;ул. Ленина;57
2610;2610;188;ул. Ильбекова;4
2620;2620;1322;Пр. Партизанский;5
2621;2621;82;ул. Лухмановская;26
2622;2622;388;ул. Л.Толстого;36
2624;2624;82;пер. Лучников;4 стр. 2
2628;2628;699;ул. Свободы;9
2631;2631;11;ул. Фёдоровский Ручей;14
2634;2634;586;ул. 20 Января;2б
2639;2639;1236;6-й микрорайон;8В
2640;2640;82;ул. Кантемировская;53 корп. 1
2644;2644;1113;ш. Наро-Фоминское;1
1708;1708;2268;ул. Махмуда Эсамбаева;26
1711;1711;347;пр-т Московский;12
1712;1712;415;ул. ДОС;43а
1715;1715;577;ул. Ленина;33
1719;1719;176;ул. Симеоновская;39
1738;1738;412;ул. Новоселов;31
1743;1743;424;ул. Северная;533
1746;1746;1163;ул. Обухова;12
1765;1765;343;ул. Донская;9
1777;1777;580;ул. Магистральная;29
1785;1785;1955;ул. Современников;7
1788;1788;1423;First Alkhail Road;178
1800;1800;98;ул. Сурикова;55
1812;1812;1435;ул. Маршака;2Б
1814;1814;594;ул. Дзержинского;5А
1824;1824;1283;ул. Колмогоровская;30
1828;1828;169;ул. 1-я линия В.О;34
1830;1830;1821;ул. Борисова;01.ноя
1837;1837;417;УЛ. ЩОРСА;8Д
1840;1840;84;ул. Вертолётная;46
1842;1842;112;ул. Вахи Алиева;136А
1854;1854;360;ул. Сургутская;10
1863;1863;415;ул. Гоголя;16
1864;1864;252;ул. Магистральная;59
1875;1875;332; ул. Деповская;12
1884;1884;343;ул. Вишневая;10.авг
1885;1885;773;ул. Бирюкова;27.фев
1893;1893;395;ш. Красносельское;40 корп. 3
1898;1898;242;ул. Мичурина;56Д
1910;1910;82;ул. Перерва;56/2
1915;1915;423;Шекснинский пр-т;27б
1918;1918;396;ул. Петровская;20А
1925;1925;228;3 мкр.;15
1929;1929;498;пр-т Рижский;31
1956;1956;270;ул. Ленинградская;34
1960;1960;256;ул. Ново-Советская;91
1965;1965;943;ул. Кабанбай батыра;28
1972;1972;111;ул. Солнечная;36Б
1975;1975;82;б-р Мячковский;11
1982;1982;176;Ул. 2-я Лукина;9
1988;1988;82;ул.Борисовские Пруды;10
1999;1999;681;пр-т. Советский;203
2003;2003;332;ул. Балтийская;105
2006;2006;12;ул. Братьев Луканиных;9
2017;2017;1053;Пражский бульвар;3В
2031;2031;144;ул. Красноармейская;144а
2037;2037;494;ул. Габдуллы  Амантая;3
2057;2057;1196;ул. Победы;17
2059;2059;494;ул. Гафури;15
2069;2069;1621;Колорадо;2501
2075;2075;687;ул. Максима Горького;48
2077;2077;579;Проспект Ленина;383
2080;2080;275;ул. Дорожная;30
2087;2087;1194;ул. Ленина;250
2119;2119;2254;ул. Ленина;163
2133;2133;1159;Гвардейский проспект;06.янв
2144;2144;1401;ул. Карла Маркса;137
2147;2147;177;мрк. Зелёный Город;1
2161;2161;341;ул. Техническая;23Б
2170;2170;192;ул. Революции;6А
2178;2178;98;ул. Ясная;01.янв
2183;2183;82;пер. Благовещенский;5
2200;2200;82;ул. Орджоникидзе;9к1
2204;2204;343;ул. Мира;23
2205;2205;694;ул. 2-й микрорайон;5
2211;2211;169;ул. Черняховского;19
2256;2256;163;ул. Нефтяников;48/2
2257;2257;216;ул. Энгельса;115/3
2263;2263;332;ул. Попова;82
2268;2268;111;ул. Дзержинского;24
2270;2270;14;ул. Салмышская;06.янв
2274;2274;1105;ул. Большая Спасская;29/64
2276;2276;66;ул. Спортивная;73
2282;2282;102;ул. Лермонтова;341/4
2283;2283;412;пр-т Металлургов;36
2285;2285;508;пр. Чечёрский;8
2294;2294;82;ИЗМАЙЛОВСКИЙ ПРОЕЗД;05.янв
2304;2304;669;Ул. Железнодорожная;33а
2316;2316;391;ул. Маяковского;25
2331;2331;82;Ильменский проезд;17к2
2334;2334;506;ул. Добровольского;30.янв
2355;2355;996;ш. Ленинградское;25А
2365;2365;102;ул. Советская;33
2369;2369;580;ул. Адмиралтейская;5А
2371;2371;177;ул. Возрождения;53
2375;2375;96;ул. Макаренко;30
2399;2399;1233;ул. Гагарина;105
2408;2408;578;ул. Первомайская;42 Вход со двора
2410;2410;1557;ул. Молодежная;9А
2415;2415;391;мкр. 1 Мая;27
2418;2418;102;ул. Полярная;85
2426;2426;227;ул. Крупской 21м;21м
2429;2429;147;ул. Первомайская;3
2449;2449;169;пр-т Героев;27к1
2454;2454;225;ул. Прудская;6
2456;2456;634;Трудовых Резервов переулок;12А
2462;2462;82;Дмитровское шоссе;107А
2463;2463;101;ул. Капитанская;6
2469;2469;869;ул. Красноармейская;17
2483;2483;1627;ул. Ломоносова;81
2485;2485;190;ул. Историческая;181 стр 1
2503;2503;169;пр-т 2-й Муринский;38
2504;2504;36;ул. Шашина;8
2517;2517;1467;Бермудская дорога;2
2524;2524;179;Проспект Комарова;15
2528;2528;1944;ул. Красная;75/2
2530;2530;506;ул. Веры Пановой;34а
2534;2534;492;ул. Карла Маркса;12А
1626;1626;82;ул. Азовская;6
1628;1628;570;Ул.В.Высоцкого;35
1646;1646;1620;ул. Кенесары;11
1648;1648;432;ул. Кутузовская;3, пом. 3
1649;1649;116;Добровольского;2А
1654;1654;82;ул. Усачёва;29
1658;1658;506;ул. Менжинского;4Е
1659;1659;408;Авторемонтная ул;47
1660;1660;98;ул. Баумана;4Б
1662;1662;167;ул. Марцинкевича;73А
1671;1671;370;ул. Ленина;80/1
1674;1674;177;ул. Сергея Преминина;2
1687;1687;169;пр. Энергетиков;26, Лит. «А»
1692;1692;443;ул. Краскома;31.янв
1703;1703;576;ул. Маяковского;14
1714;1714;424;ул. Черноморская;57
1729;1729;580;Автогородок м-н, ул. Боевая;72а
1755;1755;460;ул. Максима Горького;62/7
1770;1770;424;ул. Уральская;129
1774;1774;411;ул. 19 Гвардейской Дивизии;7
1784;1784;556;ул. Большая Боргустанская;20
1790;1790;467;ул. Грибоедова;25
1795;1795;179;ул. Пригородная;13
1797;1797;410;ул. Труда;174
1806;1806;1292;ул. Красная;99
1809;1809;82;1-й Ботанический пр.;5
1810;1810;308;ул. Солнцедарская;2з
1815;1815;111;ул. Сергея Лазо;58
1827;1827;99;проезд Автомобилистов;1
1853;1853;535;ул. Пушкина;213Д
1857;1857;461;ул. Фрунзе;7а
1869;1869;930;ул. Ленина;221В
1890;1890;12;#ИМЯ?;стр. 3
1903;1903;337;ул. Малая;15
1906;1906;112;ул. Субры Кишиевой;9
1907;1907;424;ул. Питерская ;40 лит. 6
1909;1909;111;ул. Советской Армии;99А
1922;1922;975;ул. Дзержинского;8
1947;1947;516;мкр. Парковый;1
1953;1953;169;б-р Новаторов;67, корп.2
1962;1962;343;КУРОРТНЫЙ ПРОСПЕКТ;99
1968;1968;270;ул. Карбышева;17
1971;1971;853;ул. Школьная;1
1989;1989;730;ул. Советов;2
1992;1992;810;ул. Чкалова;2А
1994;1994;943;ул. Ауэзова;50
1998;1998;259;ул. Малеева;5
2007;2007;82;ул. Академика Королева;8
2009;2009;82;ул. На Лобачевского;88
2015;2015;411;ул. 79 Гвардейской Дивизии;6
2027;2027;409;пр-т Ленина;137
2028;2028;429;ул. Профессиональная;4
2044;2044;408;ул. 50 лет Октября;57Б
2052;2052;341;ул. Копылова;12
2062;2062;283;ул. Ленина;29
2064;2064;904;ул. Ленина;4
2068;2068;424;ул. Гаврилова;100
2071;2071;169;пр-кт Маршала Блюхера;14
2072;2072;1529;ул. 2-ая Нововатутинская;3
2084;2084;659;ул. Бесолова;2
2106;2106;579;ул. Мира;79
2112;2112;569;ш. Черноисточинское;15
2113;2113;1295;ул. Областная;1
2127;2127;1182;7 Микрорайон;6
2128;2128;546;ул. Артиллерийская;3
2130;2130;331;пр-т. Строителей;72
2139;2139;400;ул. Макеева;65/8
2154;2154;424;ул. Кубанская Набережная;37/11
2156;2156;1124;б-р Спасо-Тушинский;5
2162;2162;82;ул. Кусковская;20 А корп. Г
2171;2171;169;пр-к Просвещения;41
2172;2172;499;ул. Шевченко;86Б
2182;2182;197;проезд Туровский;5
2184;2184;82;пер. Большой Сухаревский;15, стр.2
2186;2186;117;2-й Садовый проезд;2
2190;2190;2140;квартал №25;1
2192;2192;1145;ул. Ленина;57
2198;2198;82;ул.1-я Измайловского Зверинца;8
2199;2199;195;ул. Жирохова;3
2201;2201;573;бул. Энтузиастов;1
2203;2203;1839;ул. Советская;52
2207;2207;90;ул. Интернациональная;76
2208;2208;194;ул. Циолковского;34
2220;2220;581;пер. Крупской;29.янв
2225;2225;410;ул. Кузнецова;6
2227;2227;494;ул. Георгия Мушникова;11
2228;2228;82;ул. Затонная;11к2А
2243;2243;401;ул. 26 Съезда Кпсс;4в
2252;2252;169;пр-т. Луначарского;62 корп. 1
2261;2261;1570;ул. Образцовая;5к2
2289;2289;2343;Хигасинада-ку, Коёчё Нака 1-14;Ист Корт 2
2292;2292;616;ул. Горького;45/1
